code,p17hong,p17yoo,p17the,p17han,p17kuk,p17jung,p17valid,p16the,p16han,p16kuk,p16jung,p16valid,r17han,r17the,r17hong,r17kuk,r17yoo,r17jung,r16the,r16han,r16kuk,r16jung,d_the,d_han,d_kuk,d_jung,win17r,winner17,wingap17,sec17r,sec17,third17r,third17,forth17r,forth17,last17r,last17
2201054,1383,520,992,1903,573,218,3700,511,1161,517,175,2643,0.514324324,0.268108108,0.373783784,0.154864865,0.140540541,0.058918919,0.215341153,0.489258472,0.217869621,0.07374697,0.052766955,0.025065853,-0.063004756,-0.014828051,0.373783784,2,0.105675676,0.268108108,1,0.154864865,3,0.140540541,4,0.058918919,5
2201056,1169,269,580,1438,318,128,2477,322,959,285,107,1847,0.580540977,0.234154219,0.471941865,0.128381106,0.108599112,0.051675414,0.191458489,0.570213327,0.169458601,0.063621299,0.04269573,0.01032765,-0.041077495,-0.011945885,0.471941865,2,0.237787646,0.234154219,1,0.128381106,3,0.108599112,4,0.051675414,5
2201059,1621,275,544,1896,359,111,2935,254,1189,298,90,2066,0.645996593,0.185349233,0.55229983,0.122316865,0.093696763,0.037819421,0.137540391,0.643840651,0.161366286,0.048734784,0.047808842,0.002155942,-0.03904942,-0.010915364,0.55229983,2,0.366950596,0.185349233,1,0.122316865,3,0.093696763,4,0.037819421,5
2201061,1211,172,313,1383,251,49,2009,145,976,179,50,1507,0.68840219,0.155798905,0.602787456,0.12493778,0.085614734,0.024390244,0.106712387,0.718284756,0.131734602,0.036797375,0.049086518,-0.029882565,-0.006796822,-0.012407131,0.602787456,2,0.446988552,0.155798905,1,0.12493778,3,0.085614734,4,0.024390244,5
2201062,2274,528,1003,2802,595,158,4577,504,1705,587,195,3269,0.612191392,0.219139174,0.496831986,0.129997815,0.115359406,0.034520428,0.167806018,0.567677105,0.195440739,0.064924947,0.051333156,0.044514287,-0.065442924,-0.030404519,0.496831986,2,0.277692812,0.219139174,1,0.129997815,3,0.115359406,4,0.034520428,5
2201064,1536,300,595,1836,353,105,2909,344,1158,328,104,2162,0.631144723,0.204537642,0.528016501,0.121347542,0.103128223,0.036094878,0.176646808,0.594642452,0.168430677,0.053404849,0.027890834,0.036502272,-0.047083135,-0.017309971,0.528016501,2,0.323478859,0.204537642,1,0.121347542,3,0.103128223,4,0.036094878,5
2201065,1472,282,504,1754,358,104,2737,259,1201,290,104,2057,0.640847643,0.184143223,0.537815126,0.130800146,0.103032517,0.037997808,0.138830261,0.643765034,0.155447011,0.055746514,0.045312961,-0.00291739,-0.024646865,-0.017748706,0.537815126,2,0.353671904,0.184143223,1,0.130800146,3,0.103032517,4,0.037997808,5
2201066,1851,498,1003,2349,598,172,4140,549,1529,517,181,3085,0.567391304,0.242270531,0.447101449,0.144444444,0.120289855,0.041545894,0.196906716,0.548397757,0.185429457,0.064918243,0.045363815,0.018993547,-0.040985013,-0.02337235,0.447101449,2,0.204830918,0.242270531,1,0.144444444,3,0.120289855,4,0.041545894,5
2201067,3856,805,1510,4661,1063,365,7659,876,3228,957,324,5966,0.608565087,0.197153675,0.503459982,0.138790965,0.105105105,0.047656352,0.161399719,0.594746909,0.176323665,0.059695786,0.035753957,0.013818178,-0.0375327,-0.012039434,0.503459982,2,0.306306306,0.197153675,1,0.138790965,3,0.105105105,4,0.047656352,5
2201068,2425,583,994,3008,678,201,4899,510,1937,664,172,3600,0.614002858,0.202898551,0.494998979,0.138395591,0.119003878,0.041028781,0.154774946,0.587841315,0.20151091,0.052198609,0.048123605,0.026161543,-0.063115319,-0.011169828,0.494998979,2,0.292100429,0.202898551,1,0.138395591,3,0.119003878,4,0.041028781,5
2201069,991,193,341,1184,247,60,1842,209,974,219,82,1611,0.642779587,0.185124864,0.538002172,0.134093377,0.104777416,0.03257329,0.140071,0.652771071,0.146772962,0.054956086,0.045053864,-0.009991484,-0.012679585,-0.022382796,0.538002172,2,0.352877307,0.185124864,1,0.134093377,3,0.104777416,4,0.03257329,5
2201070,2922,641,1126,3563,806,256,5785,641,2328,628,189,4275,0.615903198,0.194641314,0.505099395,0.139325843,0.110803803,0.044252377,0.168312908,0.611283074,0.164899386,0.049627363,0.026328405,0.004620124,-0.025573543,-0.005374986,0.505099395,2,0.310458081,0.194641314,1,0.139325843,3,0.110803803,4,0.044252377,5
2202051,3832,714,1049,4546,866,221,6734,591,3435,772,242,5693,0.675081675,0.155776656,0.569052569,0.128601129,0.106029106,0.032818533,0.116356407,0.676284703,0.151991788,0.047645094,0.039420248,-0.001203028,-0.023390659,-0.014826561,0.569052569,2,0.413275913,0.155776656,1,0.128601129,3,0.106029106,4,0.032818533,5
2202052,3255,1003,1577,4258,1150,310,7336,833,3000,999,312,5813,0.5804253,0.214967285,0.44370229,0.156761178,0.13672301,0.042257361,0.161031195,0.579944279,0.193121445,0.060314205,0.05393609,0.000481021,-0.036360267,-0.018056844,0.44370229,2,0.228735005,0.214967285,1,0.156761178,3,0.13672301,4,0.042257361,5
2202053,2424,561,839,2985,583,166,4593,423,2243,560,157,3816,0.649902025,0.182669279,0.527759634,0.126932288,0.122142391,0.036141955,0.124492482,0.660133894,0.164812742,0.046206429,0.058176797,-0.010231869,-0.037880454,-0.010064474,0.527759634,2,0.345090355,0.182669279,1,0.126932288,3,0.122142391,4,0.036141955,5
2202054,4988,1114,1664,6102,1306,385,9501,933,4370,1029,340,7567,0.642248184,0.175139459,0.524997369,0.137459215,0.117250816,0.04052205,0.139190526,0.651942765,0.153512381,0.050723236,0.035948933,-0.009694581,-0.016053166,-0.010201185,0.524997369,2,0.34985791,0.175139459,1,0.137459215,3,0.117250816,4,0.04052205,5
2202055,2910,770,1085,3680,722,240,5748,461,2328,625,185,4031,0.640222686,0.188761308,0.506263048,0.125608907,0.133959638,0.041753653,0.127623163,0.644483129,0.173024895,0.051215369,0.061138146,-0.004260443,-0.047415988,-0.009461715,0.506263048,2,0.31750174,0.188761308,1,0.133959638,4,0.125608907,3,0.041753653,5
2202056,4081,1026,1848,5107,1269,393,8656,925,3747,1176,359,6974,0.589995379,0.21349353,0.47146488,0.146603512,0.118530499,0.045402033,0.148353854,0.600953395,0.188609873,0.057577334,0.065139677,-0.010958016,-0.042006361,-0.0121753,0.47146488,2,0.257971349,0.21349353,1,0.146603512,3,0.118530499,4,0.045402033,5
2202058,3365,916,1388,4281,1048,293,7048,719,2925,870,290,5412,0.607406356,0.196935301,0.477440409,0.148694665,0.129965948,0.041572077,0.14886,0.605584839,0.18012267,0.06004089,0.048075301,0.001821517,-0.031428005,-0.018468813,0.477440409,2,0.280505108,0.196935301,1,0.148694665,3,0.129965948,4,0.041572077,5
2202059,2808,643,1047,3451,753,233,5510,498,2410,602,197,4160,0.626315789,0.190018149,0.509618875,0.136660617,0.116696915,0.042286751,0.133706526,0.647053669,0.161629174,0.052891939,0.056311623,-0.020737879,-0.024968557,-0.010605188,0.509618875,2,0.319600726,0.190018149,1,0.136660617,3,0.116696915,4,0.042286751,5
2202060,4661,1056,1474,5717,1195,306,8749,811,4348,952,331,7232,0.653446108,0.168476397,0.5327466,0.136587039,0.120699509,0.034975426,0.125072386,0.670548378,0.1468174,0.051046806,0.043404011,-0.017102269,-0.010230362,-0.01607138,0.5327466,2,0.364270202,0.168476397,1,0.136587039,3,0.120699509,4,0.034975426,5
2202061,4806,1152,1884,5958,1262,340,9481,982,4329,1084,345,7506,0.628414724,0.198713216,0.506908554,0.133108322,0.12150617,0.035861196,0.145128739,0.639778323,0.160203211,0.050987184,0.053584476,-0.011363599,-0.027094889,-0.015125988,0.506908554,2,0.308195338,0.198713216,1,0.133108322,3,0.12150617,4,0.035861196,5
2202062,1370,459,398,1829,329,91,2658,272,1214,374,100,2283,0.688111362,0.149736644,0.515425132,0.123777276,0.17268623,0.034236268,0.138201195,0.61682445,0.190026643,0.050809263,0.011535449,0.071286912,-0.066249367,-0.016572995,0.515425132,2,0.342738901,0.17268623,4,0.149736644,1,0.123777276,3,0.034236268,5
2202063,6176,2579,2886,8755,2010,578,14316,1708,4967,2028,714,10584,0.611553507,0.201592624,0.431405421,0.140402347,0.180148086,0.040374406,0.180271879,0.524244978,0.21404647,0.075359556,0.021320745,0.087308528,-0.073644123,-0.03498515,0.431405421,2,0.229812797,0.201592624,1,0.180148086,4,0.140402347,3,0.040374406,5
2202065,3468,989,1058,4457,812,258,6625,549,2918,683,211,4912,0.672754717,0.159698113,0.523471698,0.122566038,0.149283019,0.038943396,0.125128476,0.665072664,0.155669852,0.048091272,0.034569637,0.007682053,-0.033103815,-0.009147876,0.523471698,2,0.363773585,0.159698113,1,0.149283019,4,0.122566038,3,0.038943396,5
2202066,4428,1405,1473,5833,1120,301,8785,776,3751,901,270,6532,0.663972681,0.167672168,0.504040979,0.12749004,0.159931702,0.034262948,0.135289,0.653954947,0.157081687,0.047072204,0.032383169,0.010017734,-0.029591647,-0.012809255,0.504040979,2,0.33636881,0.167672168,1,0.159931702,4,0.12749004,3,0.034262948,5
2202068,5893,2285,2229,8178,1525,484,12474,1375,4387,1581,562,8968,0.655603656,0.178691679,0.472422639,0.122254289,0.183181017,0.038800705,0.173131778,0.552384806,0.199070066,0.070763679,0.005559901,0.10321885,-0.076815777,-0.031962974,0.472422639,2,0.289241623,0.183181017,4,0.178691679,1,0.122254289,3,0.038800705,5
2202069,4876,1607,1601,6483,1286,326,9763,934,3518,1095,344,6907,0.664037693,0.16398648,0.499436649,0.131721807,0.164601045,0.033391376,0.157458885,0.593083893,0.184601155,0.057993422,0.006527595,0.0709538,-0.052879348,-0.024602047,0.499436649,2,0.334835604,0.164601045,4,0.16398648,1,0.131721807,3,0.033391376,5
2202071,4609,1484,1465,6093,1081,266,8962,817,3621,1233,366,6924,0.679870565,0.163467976,0.514282526,0.120620397,0.165588038,0.029680875,0.134471381,0.595986378,0.202941509,0.060240545,0.028996595,0.083884187,-0.082321112,-0.03055967,0.514282526,2,0.348694488,0.165588038,4,0.163467976,1,0.120620397,3,0.029680875,5
2202073,10326,4417,5489,14743,3522,989,24882,3080,7735,3165,1153,17627,0.592516679,0.220601238,0.414998794,0.141548107,0.177517884,0.039747609,0.202391726,0.508279221,0.207977212,0.075765474,0.018209512,0.084237458,-0.066429105,-0.036017865,0.414998794,2,0.194397556,0.220601238,1,0.177517884,4,0.141548107,3,0.039747609,5
2202074,3201,1227,1165,4428,841,207,6677,655,2225,742,247,4480,0.663172083,0.174479557,0.479406919,0.12595477,0.183765164,0.031001947,0.168381616,0.571983353,0.190746808,0.063496579,0.00609794,0.09118873,-0.064792038,-0.032494632,0.479406919,2,0.295641755,0.183765164,4,0.174479557,1,0.12595477,3,0.031001947,5
2202075,11536,6326,8386,17862,4698,1584,32708,4163,8314,4457,1738,21227,0.546104928,0.256389874,0.352696588,0.143634585,0.19340834,0.048428519,0.221740819,0.442842461,0.237400631,0.092573995,0.034649055,0.103262467,-0.093766047,-0.044145476,0.352696588,2,0.096306714,0.256389874,1,0.19340834,4,0.143634585,3,0.048428519,5
2203051,3522,682,1085,4204,844,255,6425,531,2614,660,177,4473,0.654319066,0.168871595,0.548171206,0.131361868,0.10614786,0.039688716,0.132582145,0.652673685,0.164791367,0.044194048,0.03628945,0.001645381,-0.033429499,-0.004505332,0.548171206,2,0.379299611,0.168871595,1,0.131361868,3,0.10614786,4,0.039688716,5
2203052,3758,593,1038,4351,857,247,6525,525,2833,564,164,4647,0.666819923,0.15908046,0.575938697,0.131340996,0.090881226,0.037854406,0.127857388,0.689942819,0.137355365,0.039940213,0.031223072,-0.023122896,-0.006014369,-0.002085807,0.575938697,2,0.416858238,0.15908046,1,0.131340996,3,0.090881226,4,0.037854406,5
2203053,5638,1155,2011,6793,1451,467,10773,946,4131,1142,355,7368,0.630557876,0.18667038,0.523345401,0.134688573,0.107212476,0.043349114,0.143218981,0.625409737,0.172892258,0.053744966,0.043451399,0.005148139,-0.038203685,-0.010395853,0.523345401,2,0.336675021,0.18667038,1,0.134688573,3,0.107212476,4,0.043349114,5
2203054,3760,519,945,4279,947,229,6446,471,2761,512,172,4612,0.663822526,0.146602544,0.583307478,0.146912814,0.080515048,0.035525908,0.119417478,0.700024752,0.129812631,0.043608931,0.027185066,-0.036202226,0.017100184,-0.008083023,0.583307478,2,0.436394663,0.146912814,3,0.146602544,1,0.080515048,4,0.035525908,5
2203055,3757,501,831,4258,801,233,6161,418,2939,538,166,4729,0.691121571,0.134880701,0.609803603,0.130011362,0.081317968,0.037818536,0.102295456,0.71924963,0.131662573,0.040624511,0.032585245,-0.028128059,-0.001651211,-0.002805975,0.609803603,2,0.474922902,0.134880701,1,0.130011362,3,0.081317968,4,0.037818536,5
2203056,3551,600,948,4151,878,279,6300,466,2773,572,172,4556,0.658888889,0.15047619,0.563650794,0.139365079,0.095238095,0.044285714,0.116180115,0.691346476,0.142607351,0.042881931,0.034296076,-0.032457588,-0.003242272,0.001403784,0.563650794,2,0.413174603,0.15047619,1,0.139365079,3,0.095238095,4,0.044285714,5
2203057,2611,364,631,2975,544,136,4315,313,1983,315,93,3032,0.689455388,0.146234067,0.605098494,0.126071842,0.084356895,0.031517961,0.114976482,0.728429279,0.115711156,0.034162341,0.031257585,-0.03897389,0.010360686,-0.002644381,0.605098494,2,0.458864426,0.146234067,1,0.126071842,3,0.084356895,4,0.031517961,5
2203058,3003,413,792,3416,742,214,5189,414,2280,416,127,3731,0.658315668,0.152630565,0.578724224,0.142994797,0.079591443,0.041241087,0.127280011,0.70096238,0.12789489,0.039044834,0.025350554,-0.042646712,0.015099906,0.002196253,0.578724224,2,0.42609366,0.152630565,1,0.142994797,3,0.079591443,4,0.041241087,5
2203059,4308,550,979,4858,929,228,7044,483,3103,572,168,4982,0.689664963,0.138983532,0.611584327,0.131885292,0.078080636,0.032367973,0.110857964,0.712199298,0.131285207,0.038559292,0.028125569,-0.022534335,0.000600085,-0.006191319,0.611584327,2,0.472600795,0.138983532,1,0.131885292,3,0.078080636,4,0.032367973,5
2203060,3024,430,799,3454,737,176,5193,348,2142,426,122,3605,0.665126131,0.153860967,0.582322357,0.141921818,0.082803774,0.033891777,0.11395347,0.701403254,0.139494765,0.039949205,0.039907497,-0.036277122,0.002427053,-0.006057428,0.582322357,2,0.42846139,0.153860967,1,0.141921818,3,0.082803774,4,0.033891777,5
2203061,2806,571,1044,3377,797,227,5469,503,2082,599,184,3778,0.617480344,0.190894131,0.513073688,0.145730481,0.104406656,0.041506674,0.148691404,0.615458258,0.177069883,0.054392084,0.042202726,0.002022086,-0.031339402,-0.01288541,0.513073688,2,0.322179558,0.190894131,1,0.145730481,3,0.104406656,4,0.041506674,5
2203062,4344,768,1319,5112,1058,338,7874,655,3314,711,232,5548,0.649225298,0.167513335,0.551689103,0.134366269,0.097536195,0.042926086,0.132550956,0.670647128,0.143883557,0.046949346,0.034962379,-0.02142183,-0.009517288,-0.00402326,0.551689103,2,0.384175768,0.167513335,1,0.134366269,3,0.097536195,4,0.042926086,5
2203063,5652,1100,1929,6752,1557,479,10772,1014,4254,1181,345,7676,0.626810249,0.179075381,0.52469365,0.144541404,0.102116599,0.044467137,0.148487296,0.622943744,0.172942304,0.050520826,0.030588085,0.003866504,-0.028400901,-0.006053689,0.52469365,2,0.34561827,0.179075381,1,0.144541404,3,0.102116599,4,0.044467137,5
2203064,2393,349,592,2742,529,138,4026,331,1822,400,103,2989,0.681073025,0.147044213,0.594386488,0.131395926,0.086686538,0.034277198,0.123849627,0.681734202,0.149667223,0.03853931,0.023194585,-0.000661177,-0.018271297,-0.004262112,0.594386488,2,0.447342275,0.147044213,1,0.131395926,3,0.086686538,4,0.034277198,5
2203065,2799,374,651,3173,561,193,4608,317,2113,442,137,3404,0.688585069,0.141276042,0.607421875,0.121744792,0.081163194,0.041883681,0.104664738,0.697654865,0.145936323,0.045233657,0.036611303,-0.009069796,-0.024191531,-0.003349976,0.607421875,2,0.466145833,0.141276042,1,0.121744792,3,0.081163194,4,0.041883681,5
2203066,6458,1263,2246,7721,1719,524,12295,1153,4836,1364,422,8749,0.627978853,0.182675885,0.525254168,0.139812932,0.102724685,0.042618951,0.147270595,0.617693492,0.174221241,0.053901293,0.03540529,0.010285362,-0.034408309,-0.011282342,0.525254168,2,0.342578284,0.182675885,1,0.139812932,3,0.102724685,4,0.042618951,5
2203068,3281,448,799,3729,714,180,5457,405,2613,458,155,4103,0.683342496,0.146417445,0.601246106,0.130841121,0.08209639,0.032985157,0.110824131,0.715020873,0.125327042,0.042414174,0.035593315,-0.031678378,0.00551408,-0.009429017,0.601246106,2,0.45482866,0.146417445,1,0.130841121,3,0.08209639,4,0.032985157,5
2204051,3978,870,1566,4848,1206,302,7957,841,3278,991,274,5961,0.609274852,0.196807842,0.499937162,0.15156466,0.10933769,0.037954003,0.155516482,0.606162936,0.183254262,0.050667677,0.04129136,0.003111916,-0.031689602,-0.012713674,0.499937162,2,0.30312932,0.196807842,1,0.15156466,3,0.10933769,4,0.037954003,5
2204053,2950,555,973,3505,760,217,5487,556,2189,542,183,3882,0.638782577,0.17732823,0.537634409,0.138509204,0.101148168,0.039548023,0.159296088,0.627156722,0.155285036,0.052430187,0.018032142,0.011625855,-0.016775832,-0.012882165,0.537634409,2,0.360306178,0.17732823,1,0.138509204,3,0.101148168,4,0.039548023,5
2204054,3826,701,1113,4527,870,222,6766,677,3153,914,223,5384,0.669080698,0.164498965,0.565474431,0.128584097,0.103606267,0.032811114,0.135614655,0.631599714,0.1830898,0.044670706,0.028884311,0.037480984,-0.054505703,-0.011859592,0.565474431,2,0.400975466,0.164498965,1,0.128584097,3,0.103606267,4,0.032811114,5
2204055,4896,880,1591,5776,1208,357,8983,866,3604,1055,292,6430,0.642992319,0.177112323,0.5450295,0.134476233,0.097962819,0.039741734,0.148028774,0.616045846,0.180335285,0.049912704,0.029083549,0.026946473,-0.045859052,-0.01017097,0.5450295,2,0.367917177,0.177112323,1,0.134476233,3,0.097962819,4,0.039741734,5
2204056,3599,715,1350,4314,1030,330,7052,741,2694,751,210,4823,0.61174135,0.191435054,0.510351673,0.146057856,0.101389677,0.046795235,0.167893052,0.610396601,0.170158815,0.047581027,0.023542002,0.001344749,-0.024100959,-0.000785791,0.510351673,2,0.318916619,0.191435054,1,0.146057856,3,0.101389677,4,0.046795235,5
2204057,3527,727,1454,4254,998,320,7061,788,2783,848,268,5212,0.60246424,0.205919841,0.49950432,0.141339754,0.102959921,0.04531936,0.167291239,0.5908268,0.180029151,0.056896005,0.038628602,0.01163744,-0.038689397,-0.011576645,0.49950432,2,0.293584478,0.205919841,1,0.141339754,3,0.102959921,4,0.04531936,5
2204058,4055,645,1384,4700,968,308,7410,701,3230,671,239,5430,0.634278003,0.186774629,0.547233468,0.130634278,0.087044534,0.041565452,0.143827702,0.662715375,0.137672451,0.049036834,0.042946927,-0.028437372,-0.007038173,-0.007471382,0.547233468,2,0.360458839,0.186774629,1,0.130634278,3,0.087044534,4,0.041565452,5
2204059,3767,628,1179,4395,863,262,6745,592,2931,542,212,4786,0.651593773,0.174796145,0.558487769,0.127946627,0.093106004,0.038843588,0.137470806,0.68061982,0.125860096,0.04922941,0.037325339,-0.029026047,0.002086531,-0.010385823,0.558487769,2,0.383691623,0.174796145,1,0.127946627,3,0.093106004,4,0.038843588,5
2204060,2426,516,961,2942,721,223,4877,524,1880,562,134,3498,0.603239697,0.197047365,0.497436949,0.147836785,0.105802748,0.045724831,0.167992486,0.602721133,0.180175147,0.042959911,0.029054879,0.000518563,-0.032338362,0.00276492,0.497436949,2,0.300389584,0.197047365,1,0.147836785,3,0.105802748,4,0.045724831,5
2204061,2984,613,1143,3597,788,278,5852,632,2367,577,179,4166,0.614661654,0.19531784,0.509911141,0.134654819,0.104750513,0.047505126,0.166985919,0.625404541,0.152453917,0.047295062,0.028331921,-0.010742887,-0.017799098,0.000210064,0.509911141,2,0.314593301,0.19531784,1,0.134654819,3,0.104750513,4,0.047505126,5
2204064,4350,947,1830,5297,1245,401,8821,890,3300,904,333,6068,0.60049881,0.207459472,0.493141367,0.14114046,0.107357442,0.045459698,0.163102453,0.604761904,0.165668109,0.061025974,0.044357019,-0.004263094,-0.024527649,-0.015566275,0.493141367,2,0.285681895,0.207459472,1,0.14114046,3,0.107357442,4,0.045459698,5
2204065,2986,533,969,3519,762,236,5524,498,2375,598,166,4031,0.637038378,0.175416365,0.540550326,0.137943519,0.096488052,0.042722665,0.135984114,0.648518615,0.163290161,0.045328038,0.039432251,-0.011480237,-0.025346641,-0.002605373,0.540550326,2,0.365133961,0.175416365,1,0.137943519,3,0.096488052,4,0.042722665,5
2204066,3093,463,854,3556,644,204,5286,468,2314,518,131,3756,0.672720393,0.161558835,0.585130533,0.121831252,0.08758986,0.038592509,0.135680851,0.670866429,0.150176668,0.037979042,0.025877984,0.001853965,-0.028345416,0.000613467,0.585130533,2,0.423571699,0.161558835,1,0.121831252,3,0.08758986,4,0.038592509,5
2205051,1998,321,691,2319,461,150,3646,348,1830,478,124,3086,0.636039495,0.189522765,0.547997806,0.126439934,0.08804169,0.041140976,0.124321519,0.653759713,0.170763466,0.044298472,0.065201245,-0.017720218,-0.044323532,-0.003157496,0.547997806,2,0.358475041,0.189522765,1,0.126439934,3,0.08804169,4,0.041140976,5
2205052,5723,1488,2593,7211,1707,482,12070,1321,4687,1726,474,8968,0.597431649,0.214830157,0.474150787,0.141425021,0.123280862,0.03993372,0.159913833,0.567385417,0.208941163,0.057380134,0.054916324,0.030046232,-0.067516142,-0.017446414,0.474150787,2,0.25932063,0.214830157,1,0.141425021,3,0.123280862,4,0.03993372,5
2205055,1815,273,503,2088,358,112,3080,233,1362,307,81,2196,0.677922078,0.163311688,0.589285714,0.116233766,0.088636364,0.036363636,0.116773909,0.682601136,0.153860902,0.040595222,0.046537779,-0.004679058,-0.037627136,-0.004231585,0.589285714,2,0.425974026,0.163311688,1,0.116233766,3,0.088636364,4,0.036363636,5
2205056,4107,1239,2275,5346,1529,474,9670,1089,3579,1441,445,7095,0.552843847,0.235263702,0.424715615,0.15811789,0.128128232,0.04901758,0.165367661,0.543481045,0.218819834,0.06757448,0.069896041,0.009362802,-0.060701944,-0.0185569,0.424715615,2,0.189451913,0.235263702,1,0.15811789,3,0.128128232,4,0.04901758,5
2205057,5797,1537,2715,7334,1926,579,12620,1393,4883,1787,470,9278,0.581141046,0.215134707,0.459350238,0.152614897,0.121790808,0.045879556,0.162394808,0.569256172,0.208327008,0.054792218,0.052739899,0.011884874,-0.055712111,-0.008912662,0.459350238,2,0.244215531,0.215134707,1,0.152614897,3,0.121790808,4,0.045879556,5
2205061,3850,589,976,4439,839,191,6505,483,3174,624,173,5081,0.682398155,0.150038432,0.591852421,0.128977709,0.090545734,0.029362029,0.107441618,0.706044917,0.138806562,0.03848323,0.042596814,-0.023646761,-0.009828853,-0.0091212,0.591852421,2,0.441813989,0.150038432,1,0.128977709,3,0.090545734,4,0.029362029,5
2205062,3799,932,1476,4731,1198,311,7751,764,3052,956,268,5559,0.610372855,0.190427042,0.490130306,0.154560702,0.120242549,0.040123855,0.150902802,0.602821141,0.188826019,0.052934491,0.03952424,0.007551714,-0.034265318,-0.012810636,0.490130306,2,0.299703264,0.190427042,1,0.154560702,3,0.120242549,4,0.040123855,5
2205063,2412,683,1267,3095,769,298,5465,638,2101,626,263,4013,0.566331199,0.231838975,0.441354071,0.140713632,0.124977127,0.05452882,0.174696046,0.575292152,0.171410227,0.072014201,0.057142929,-0.008960953,-0.030696595,-0.017485381,0.441354071,2,0.209515096,0.231838975,1,0.140713632,3,0.124977127,4,0.05452882,5
2205064,3138,620,1011,3758,807,241,5843,538,2596,610,205,4372,0.643162759,0.173027554,0.537052884,0.138113983,0.106109875,0.041245935,0.135630799,0.654456419,0.153782132,0.051680881,0.037396756,-0.01129366,-0.01566815,-0.010434945,0.537052884,2,0.364025329,0.173027554,1,0.138113983,3,0.106109875,4,0.041245935,5
2205065,1863,568,1080,2431,642,245,4426,501,1487,572,221,3109,0.549254406,0.244012653,0.420921826,0.145051966,0.12833258,0.055354722,0.179011344,0.531317102,0.204380217,0.078965084,0.065001309,0.017937304,-0.059328251,-0.023610362,0.420921826,2,0.176909173,0.244012653,1,0.145051966,3,0.12833258,4,0.055354722,5
2205066,7402,2224,4014,9626,2572,782,17077,2148,6292,2513,785,12917,0.563682146,0.235052995,0.433448498,0.150611934,0.130233648,0.045792587,0.18210598,0.533431483,0.213050432,0.066551766,0.052947015,0.030250662,-0.062438498,-0.02075918,0.433448498,2,0.198395503,0.235052995,1,0.150611934,3,0.130233648,4,0.045792587,5
2205070,2508,470,853,2978,686,199,4740,429,2078,524,165,3607,0.628270042,0.179957806,0.529113924,0.144725738,0.099156118,0.041983122,0.133550641,0.646895645,0.163124792,0.051365631,0.046407165,-0.018625603,-0.018399054,-0.009382509,0.529113924,2,0.349156118,0.179957806,1,0.144725738,3,0.099156118,4,0.041983122,5
2205071,7041,2060,3696,9101,2457,757,16075,1726,5721,2274,880,11635,0.566158631,0.22992224,0.438009331,0.152846034,0.1281493,0.047091757,0.162166608,0.537517476,0.213654036,0.082680542,0.067755631,0.028641155,-0.060808002,-0.035588784,0.438009331,2,0.208087092,0.22992224,1,0.152846034,3,0.1281493,4,0.047091757,5
2205074,6759,1588,2963,8347,2043,698,14124,1385,5350,1565,653,10166,0.590979892,0.209784764,0.478547154,0.144647409,0.112432739,0.049419428,0.153897198,0.594476542,0.173898278,0.072559473,0.055887565,-0.00349665,-0.02925087,-0.023140045,0.478547154,2,0.26876239,0.209784764,1,0.144647409,3,0.112432739,4,0.049419428,5
2205075,7218,1842,3379,9060,2402,681,15600,1325,4803,1552,635,9240,0.580769231,0.216602564,0.462692308,0.153974359,0.118076923,0.043653846,0.158553818,0.574742634,0.185717378,0.07598617,0.058048746,0.006026597,-0.031743019,-0.032332323,0.462692308,2,0.246089744,0.216602564,1,0.153974359,3,0.118076923,4,0.043653846,5
2205076,7095,1744,3107,8839,2255,717,14987,1582,5850,1919,936,11613,0.589777807,0.207313005,0.473410289,0.150463735,0.116367519,0.047841463,0.153078302,0.566060723,0.18568727,0.090569716,0.054234703,0.023717084,-0.035223534,-0.042728253,0.473410289,2,0.266097284,0.207313005,1,0.150463735,3,0.116367519,4,0.047841463,5
2205077,5499,1236,2166,6735,1701,533,11196,980,4194,1315,650,8119,0.601554126,0.193461951,0.491157556,0.15192926,0.11039657,0.047606288,0.136526207,0.584276442,0.18319588,0.090553097,0.056935744,0.017277685,-0.03126662,-0.042946809,0.491157556,2,0.297695606,0.193461951,1,0.15192926,3,0.11039657,4,0.047606288,5
2205078,6224,1567,2679,7791,1987,701,13228,1423,5143,1597,725,9985,0.588977926,0.202524947,0.470517085,0.150211672,0.118460841,0.05299365,0.159256274,0.575583286,0.178729634,0.081139001,0.043268673,0.01339464,-0.028517962,-0.028145351,0.470517085,2,0.267992138,0.202524947,1,0.150211672,3,0.118460841,4,0.05299365,5
2205079,8290,2720,5154,11010,3576,1135,20966,2470,7391,2978,1423,15827,0.525135934,0.245826576,0.39540208,0.170561862,0.129733855,0.054135267,0.172435795,0.515980956,0.207900323,0.099342565,0.073390781,0.009154978,-0.037338461,-0.045207299,0.39540208,2,0.149575503,0.245826576,1,0.170561862,3,0.129733855,4,0.054135267,5
2205081,4166,543,917,4709,786,203,6650,484,3186,594,163,4844,0.708120301,0.137894737,0.626466165,0.118195489,0.081654135,0.030526316,0.1087537,0.715886962,0.13347045,0.03662573,0.029141036,-0.007766661,-0.015274962,-0.006099414,0.626466165,2,0.488571429,0.137894737,1,0.118195489,3,0.081654135,4,0.030526316,5
