위도,경도,수목명,CO2 Avoided (pounds),CO2 Avoided ($),Electricity Saved (kWh),Electricity Saved ($),Avoided Runoff (gallons),Avoided Runoff ($),O3 Removed (pounds),NO2 Removed (pounds),SO2 Removed (pounds),PM2.5 Removed (pounds)
37.5092898,126.90676359999999,건물,0,0,0,0,0,0,0,0,0,0
37.5084169,126.90613290000002,건물,0,0,0,0,0,0,0,0,0,0
37.4970985,126.89865829999998,건물,0,0,0,0,0,0,0,0,0,0
37.498293100000005,126.8987345,건물,0,0,0,0,0,0,0,0,0,0
37.498096399999994,126.89822859999998,건물,0,0,0,0,0,0,0,0,0,0
37.4983788,126.89870490000001,건물,0,0,0,0,0,0,0,0,0,0
37.4985102,126.89864340000001,건물,0,0,0,0,0,0,0,0,0,0
37.498569700000004,126.8979365,건물,0,0,0,0,0,0,0,0,0,0
37.4987142,126.89854740000001,건물,0,0,0,0,0,0,0,0,0,0
37.498804299999996,126.89792309999999,건물,0,0,0,0,0,0,0,0,0,0
37.4989696,126.8978381,건물,0,0,0,0,0,0,0,0,0,0
37.498093,126.9040825,건물,0,0,0,0,0,0,0,0,0,0
37.4979381,126.9046068,건물,0,0,0,0,0,0,0,0,0,0
37.500575,126.89771909999999,건물,0,0,0,0,0,0,0,0,0,0
37.4992561,126.89559479999998,건물,0,0,0,0,0,0,0,0,0,0
37.499104200000005,126.895601,건물,0,0,0,0,0,0,0,0,0,0
37.499219200000006,126.8955033,건물,0,0,0,0,0,0,0,0,0,0
37.5005557,126.8979453,건물,0,0,0,0,0,0,0,0,0,0
37.4990576,126.8954709,건물,0,0,0,0,0,0,0,0,0,0
37.49896629999999,126.8964896,건물,0,0,0,0,0,0,0,0,0,0
37.498995,126.89665320000002,건물,0,0,0,0,0,0,0,0,0,0
37.4995166,126.89646950000001,건물,0,0,0,0,0,0,0,0,0,0
37.4990889,126.89683000000001,건물,0,0,0,0,0,0,0,0,0,0
37.4995774,126.8966676,건물,0,0,0,0,0,0,0,0,0,0
37.4992429,126.8970185,건물,0,0,0,0,0,0,0,0,0,0
37.498270899999994,126.90420790000002,건물,0,0,0,0,0,0,0,0,0,0
37.4997063,126.8968722,건물,0,0,0,0,0,0,0,0,0,0
37.4993617,126.89726540000001,건물,0,0,0,0,0,0,0,0,0,0
37.4999734,126.8982009,건물,0,0,0,0,0,0,0,0,0,0
37.500136700000006,126.8983529,건물,0,0,0,0,0,0,0,0,0,0
37.492449900000004,126.90168529999998,건물,0,0,0,0,0,0,0,0,0,0
37.4923691,126.9016314,건물,0,0,0,0,0,0,0,0,0,0
37.4923109,126.9015591,건물,0,0,0,0,0,0,0,0,0,0
37.4922525,126.90147560000001,건물,0,0,0,0,0,0,0,0,0,0
37.494296000000006,126.90010590000001,건물,0,0,0,0,0,0,0,0,0,0
37.5096875,126.90718570000001,건물,0,0,0,0,0,0,0,0,0,0
37.50972410000001,126.9072757,건물,0,0,0,0,0,0,0,0,0,0
37.5094972,126.90724490000001,건물,0,0,0,0,0,0,0,0,0,0
37.509763,126.90736319999999,건물,0,0,0,0,0,0,0,0,0,0
37.509235600000004,126.9075108,건물,0,0,0,0,0,0,0,0,0,0
37.5096018,126.9074534,건물,0,0,0,0,0,0,0,0,0,0
37.50934779999999,126.90793070000001,건물,0,0,0,0,0,0,0,0,0,0
37.5091241,126.9065045,건물,0,0,0,0,0,0,0,0,0,0
37.5092654,126.9065889,건물,0,0,0,0,0,0,0,0,0,0
37.509274600000005,126.90646219999999,건물,0,0,0,0,0,0,0,0,0,0
37.5091326,126.9063011,건물,0,0,0,0,0,0,0,0,0,0
37.50912329999999,126.90612240000002,건물,0,0,0,0,0,0,0,0,0,0
37.5093633,126.90692790000001,건물,0,0,0,0,0,0,0,0,0,0
37.5094268,126.90674240000001,건물,0,0,0,0,0,0,0,0,0,0
37.5095756,126.9071893,건물,0,0,0,0,0,0,0,0,0,0
37.509476299999996,126.9068462,건물,0,0,0,0,0,0,0,0,0,0
37.5071334,126.9050978,건물,0,0,0,0,0,0,0,0,0,0
37.506994399999996,126.90425690000001,건물,0,0,0,0,0,0,0,0,0,0
37.50697879999999,126.90451329999999,건물,0,0,0,0,0,0,0,0,0,0
37.507042999999996,126.90416019999999,건물,0,0,0,0,0,0,0,0,0,0
37.5071004,126.90405030000001,건물,0,0,0,0,0,0,0,0,0,0
37.5009283,126.89696059999999,건물,0,0,0,0,0,0,0,0,0,0
37.5011092,126.8975287,건물,0,0,0,0,0,0,0,0,0,0
37.5010862,126.89699909999999,건물,0,0,0,0,0,0,0,0,0,0
37.5069058,126.9045646,건물,0,0,0,0,0,0,0,0,0,0
37.5068304,126.90475649999999,건물,0,0,0,0,0,0,0,0,0,0
37.5069571,126.90466950000001,건물,0,0,0,0,0,0,0,0,0,0
37.506755299999995,126.90480819999999,건물,0,0,0,0,0,0,0,0,0,0
37.507107,126.90474409999999,건물,0,0,0,0,0,0,0,0,0,0
37.5068949,126.90491440000001,건물,0,0,0,0,0,0,0,0,0,0
37.5070415,126.90484199999999,건물,0,0,0,0,0,0,0,0,0,0
37.5071398,126.90493529999999,건물,0,0,0,0,0,0,0,0,0,0
37.520800799999996,126.8950837,건물,0,0,0,0,0,0,0,0,0,0
37.521019,126.89647250000002,건물,0,0,0,0,0,0,0,0,0,0
37.497778100000005,126.90470249999998,건물,0,0,0,0,0,0,0,0,0,0
37.5068133,126.9049544,건물,0,0,0,0,0,0,0,0,0,0
37.4978675,126.90479440000001,건물,0,0,0,0,0,0,0,0,0,0
37.4981456,126.9047712,건물,0,0,0,0,0,0,0,0,0,0
37.4980867,126.90497240000002,건물,0,0,0,0,0,0,0,0,0,0
37.498271,126.9048851,건물,0,0,0,0,0,0,0,0,0,0
37.4981545,126.9041152,건물,0,0,0,0,0,0,0,0,0,0
37.4983204,126.90407809999999,건물,0,0,0,0,0,0,0,0,0,0
37.4980493,126.9045311,건물,0,0,0,0,0,0,0,0,0,0
37.5195143,126.89488519999999,건물,0,0,0,0,0,0,0,0,0,0
37.520015,126.89499850000001,건물,0,0,0,0,0,0,0,0,0,0
37.522138500000004,126.9117788,건물,0,0,0,0,0,0,0,0,0,0
37.5222205,126.91121580000001,건물,0,0,0,0,0,0,0,0,0,0
37.5227539,126.9108663,건물,0,0,0,0,0,0,0,0,0,0
37.522385299999996,126.9110668,건물,0,0,0,0,0,0,0,0,0,0
37.5228697,126.9113959,건물,0,0,0,0,0,0,0,0,0,0
37.5073891,126.90483359999999,건물,0,0,0,0,0,0,0,0,0,0
37.5221101,126.9119404,건물,0,0,0,0,0,0,0,0,0,0
37.5073349,126.905055,건물,0,0,0,0,0,0,0,0,0,0
37.5073793,126.9051361,건물,0,0,0,0,0,0,0,0,0,0
37.5092095,126.90793719999999,건물,0,0,0,0,0,0,0,0,0,0
37.5090957,126.9079152,건물,0,0,0,0,0,0,0,0,0,0
37.5090071,126.907669,건물,0,0,0,0,0,0,0,0,0,0
37.5088973,126.90789709999999,건물,0,0,0,0,0,0,0,0,0,0
37.5070123,126.90478999999999,건물,0,0,0,0,0,0,0,0,0,0
37.5064549,126.90511809999998,건물,0,0,0,0,0,0,0,0,0,0
37.5092076,126.90771609999999,건물,0,0,0,0,0,0,0,0,0,0
37.506535,126.9053787,건물,0,0,0,0,0,0,0,0,0,0
37.506049700000005,126.90480339999999,건물,0,0,0,0,0,0,0,0,0,0
37.5061217,126.90427150000001,건물,0,0,0,0,0,0,0,0,0,0
37.5062592,126.905396,건물,0,0,0,0,0,0,0,0,0,0
37.506583,126.90525600000001,건물,0,0,0,0,0,0,0,0,0,0
37.4952107,126.90664960000001,건물,0,0,0,0,0,0,0,0,0,0
37.495512100000006,126.90651159999999,건물,0,0,0,0,0,0,0,0,0,0
37.50706339999999,126.9044682,건물,0,0,0,0,0,0,0,0,0,0
37.5071158,126.9045631,건물,0,0,0,0,0,0,0,0,0,0
37.507191,126.9046899,건물,0,0,0,0,0,0,0,0,0,0
37.507312,126.9046518,건물,0,0,0,0,0,0,0,0,0,0
37.5072325,126.90479479999999,건물,0,0,0,0,0,0,0,0,0,0
37.507365899999996,126.9047274,건물,0,0,0,0,0,0,0,0,0,0
37.507236400000004,126.9050267,건물,0,0,0,0,0,0,0,0,0,0
37.5195544,126.89608419999999,건물,0,0,0,0,0,0,0,0,0,0
37.5205642,126.8950186,건물,0,0,0,0,0,0,0,0,0,0
37.4962474,126.9073449,건물,0,0,0,0,0,0,0,0,0,0
37.4962322,126.90709240000001,건물,0,0,0,0,0,0,0,0,0,0
37.4963282,126.9072206,건물,0,0,0,0,0,0,0,0,0,0
37.496302299999996,126.9069811,건물,0,0,0,0,0,0,0,0,0,0
37.4964289,126.9071091,건물,0,0,0,0,0,0,0,0,0,0
37.5203098,126.8961358,건물,0,0,0,0,0,0,0,0,0,0
37.520619599999996,126.895967,건물,0,0,0,0,0,0,0,0,0,0
37.521044,126.8952375,건물,0,0,0,0,0,0,0,0,0,0
37.521592,126.8958998,건물,0,0,0,0,0,0,0,0,0,0
37.521731700000004,126.89529920000001,건물,0,0,0,0,0,0,0,0,0,0
37.521724299999995,126.8959942,건물,0,0,0,0,0,0,0,0,0,0
37.521784600000004,126.89588619999999,건물,0,0,0,0,0,0,0,0,0,0
37.5073926,126.90403400000001,건물,0,0,0,0,0,0,0,0,0,0
37.5075912,126.90410859999999,건물,0,0,0,0,0,0,0,0,0,0
37.5075945,126.90420449999999,건물,0,0,0,0,0,0,0,0,0,0
37.5073018,126.90494240000001,건물,0,0,0,0,0,0,0,0,0,0
37.503575,126.9146712,건물,0,0,0,0,0,0,0,0,0,0
37.5042546,126.9141805,건물,0,0,0,0,0,0,0,0,0,0
37.50420020000001,126.91401090000002,건물,0,0,0,0,0,0,0,0,0,0
37.503998100000004,126.9139163,건물,0,0,0,0,0,0,0,0,0,0
37.5039643,126.91378610000001,건물,0,0,0,0,0,0,0,0,0,0
37.494440399999995,126.9057779,건물,0,0,0,0,0,0,0,0,0,0
37.4966317,126.9024344,건물,0,0,0,0,0,0,0,0,0,0
37.4963066,126.9026341,건물,0,0,0,0,0,0,0,0,0,0
37.4964373,126.9028463,건물,0,0,0,0,0,0,0,0,0,0
37.4965689,126.9030706,건물,0,0,0,0,0,0,0,0,0,0
37.495294,126.90673090000001,건물,0,0,0,0,0,0,0,0,0,0
37.4954282,126.90687009999999,건물,0,0,0,0,0,0,0,0,0,0
37.4955226,126.9069906,건물,0,0,0,0,0,0,0,0,0,0
37.4958368,126.9069258,건물,0,0,0,0,0,0,0,0,0,0
37.4959441,126.9069988,건물,0,0,0,0,0,0,0,0,0,0
37.496049799999994,126.90711609999998,건물,0,0,0,0,0,0,0,0,0,0
37.4968839,126.90371100000002,건물,0,0,0,0,0,0,0,0,0,0
37.496774200000004,126.90354409999999,건물,0,0,0,0,0,0,0,0,0,0
37.4968494,126.90380479999999,건물,0,0,0,0,0,0,0,0,0,0
37.4967382,126.9036435,건물,0,0,0,0,0,0,0,0,0,0
37.4968804,126.9028477,건물,0,0,0,0,0,0,0,0,0,0
37.4967148,126.90328159999999,건물,0,0,0,0,0,0,0,0,0,0
37.4967575,126.90337350000001,건물,0,0,0,0,0,0,0,0,0,0
37.4968303,126.9036703,건물,0,0,0,0,0,0,0,0,0,0
37.4976553,126.9047231,건물,0,0,0,0,0,0,0,0,0,0
37.497606,126.90462250000002,건물,0,0,0,0,0,0,0,0,0,0
37.51917,126.93637920000002,건물,0,0,0,0,0,0,0,0,0,0
37.5205408,126.9346133,건물,0,0,0,0,0,0,0,0,0,0
37.5198943,126.93643700000001,건물,0,0,0,0,0,0,0,0,0,0
37.521782,126.93691299999999,건물,0,0,0,0,0,0,0,0,0,0
37.5211093,126.93861580000001,건물,0,0,0,0,0,0,0,0,0,0
37.504867299999994,126.90056570000002,건물,0,0,0,0,0,0,0,0,0,0
37.5220891,126.93738119999999,건물,0,0,0,0,0,0,0,0,0,0
37.520514500000004,126.9374366,건물,0,0,0,0,0,0,0,0,0,0
37.5064646,126.90027109999998,건물,0,0,0,0,0,0,0,0,0,0
37.506617600000006,126.9003557,건물,0,0,0,0,0,0,0,0,0,0
37.506350399999995,126.90009620000001,건물,0,0,0,0,0,0,0,0,0,0
37.5070984,126.90167360000001,건물,0,0,0,0,0,0,0,0,0,0
37.5067177,126.90193889999999,건물,0,0,0,0,0,0,0,0,0,0
37.5072112,126.9018895,건물,0,0,0,0,0,0,0,0,0,0
37.506856400000004,126.9021463,건물,0,0,0,0,0,0,0,0,0,0
37.5072821,126.9021126,건물,0,0,0,0,0,0,0,0,0,0
37.5210657,126.93684750000001,건물,0,0,0,0,0,0,0,0,0,0
37.520709000000004,126.9356517,건물,0,0,0,0,0,0,0,0,0,0
37.5197566,126.9373763,건물,0,0,0,0,0,0,0,0,0,0
37.506231,126.8998233,건물,0,0,0,0,0,0,0,0,0,0
37.5054401,126.8990138,건물,0,0,0,0,0,0,0,0,0,0
37.505770299999995,126.89980259999999,건물,0,0,0,0,0,0,0,0,0,0
37.5052255,126.9007551,건물,0,0,0,0,0,0,0,0,0,0
37.49206470000001,126.9024042,건물,0,0,0,0,0,0,0,0,0,0
37.4920655,126.9019781,건물,0,0,0,0,0,0,0,0,0,0
37.49211210000001,126.9017753,건물,0,0,0,0,0,0,0,0,0,0
37.5056271,126.9055814,건물,0,0,0,0,0,0,0,0,0,0
37.5054951,126.9056668,건물,0,0,0,0,0,0,0,0,0,0
37.5073903,126.9018604,건물,0,0,0,0,0,0,0,0,0,0
37.5072323,126.90161189999999,건물,0,0,0,0,0,0,0,0,0,0
37.5069572,126.90247450000001,건물,0,0,0,0,0,0,0,0,0,0
37.5066715,126.90242659999998,건물,0,0,0,0,0,0,0,0,0,0
37.5066254,126.9025895,건물,0,0,0,0,0,0,0,0,0,0
37.506561100000006,126.9024855,건물,0,0,0,0,0,0,0,0,0,0
37.5064845,126.90264740000002,건물,0,0,0,0,0,0,0,0,0,0
37.506449700000005,126.9027308,건물,0,0,0,0,0,0,0,0,0,0
37.5064142,126.9028186,건물,0,0,0,0,0,0,0,0,0,0
37.5210527,126.8915987,건물,0,0,0,0,0,0,0,0,0,0
37.5210575,126.89156990000001,건물,0,0,0,0,0,0,0,0,0,0
37.505998600000005,126.9004413,건물,0,0,0,0,0,0,0,0,0,0
37.506311100000005,126.90270359999998,건물,0,0,0,0,0,0,0,0,0,0
37.506370700000005,126.90290120000002,건물,0,0,0,0,0,0,0,0,0,0
37.5062484,126.90284820000001,건물,0,0,0,0,0,0,0,0,0,0
37.5046769,126.89970430000001,건물,0,0,0,0,0,0,0,0,0,0
37.506278,126.9030874,건물,0,0,0,0,0,0,0,0,0,0
37.507461799999994,126.902128,건물,0,0,0,0,0,0,0,0,0,0
37.507433500000005,126.9020273,건물,0,0,0,0,0,0,0,0,0,0
37.505668299999996,126.9054261,건물,0,0,0,0,0,0,0,0,0,0
37.5057028,126.90499960000001,건물,0,0,0,0,0,0,0,0,0,0
37.5058552,126.90493149999999,건물,0,0,0,0,0,0,0,0,0,0
37.5057217,126.9048791,건물,0,0,0,0,0,0,0,0,0,0
37.5057201,126.9046932,건물,0,0,0,0,0,0,0,0,0,0
37.4923352,126.90243829999999,건물,0,0,0,0,0,0,0,0,0,0
37.492451,126.9023097,건물,0,0,0,0,0,0,0,0,0,0
37.4925073,126.90253759999999,건물,0,0,0,0,0,0,0,0,0,0
37.4925206,126.9021962,건물,0,0,0,0,0,0,0,0,0,0
37.492578,126.90244270000001,건물,0,0,0,0,0,0,0,0,0,0
37.5057234,126.9044842,건물,0,0,0,0,0,0,0,0,0,0
37.5057378,126.90436399999999,건물,0,0,0,0,0,0,0,0,0,0
37.50569539999999,126.9042741,건물,0,0,0,0,0,0,0,0,0,0
37.505928999999995,126.9046575,건물,0,0,0,0,0,0,0,0,0,0
37.505908700000006,126.90457579999999,건물,0,0,0,0,0,0,0,0,0,0
37.5056681,126.9056875,건물,0,0,0,0,0,0,0,0,0,0
37.505708399999996,126.90578700000002,건물,0,0,0,0,0,0,0,0,0,0
37.4924176,126.9021011,건물,0,0,0,0,0,0,0,0,0,0
37.505601399999996,126.9058105,건물,0,0,0,0,0,0,0,0,0,0
37.5056321,126.9059348,건물,0,0,0,0,0,0,0,0,0,0
37.5056116,126.9052136,건물,0,0,0,0,0,0,0,0,0,0
37.53123,126.91718689999999,건물,0,0,0,0,0,0,0,0,0,0
37.52106679999999,126.8915128,건물,0,0,0,0,0,0,0,0,0,0
37.521071899999995,126.89148390000001,건물,0,0,0,0,0,0,0,0,0,0
37.5210766,126.8914551,건물,0,0,0,0,0,0,0,0,0,0
37.507099100000005,126.90274720000001,건물,0,0,0,0,0,0,0,0,0,0
37.5061805,126.9029611,건물,0,0,0,0,0,0,0,0,0,0
37.5075166,126.9026689,건물,0,0,0,0,0,0,0,0,0,0
37.5076424,126.90299180000001,건물,0,0,0,0,0,0,0,0,0,0
37.52094520000001,126.891383,건물,0,0,0,0,0,0,0,0,0,0
37.520656200000005,126.8912087,건물,0,0,0,0,0,0,0,0,0,0
37.5206064,126.89149429999999,건물,0,0,0,0,0,0,0,0,0,0
37.5209188,126.8915794,건물,0,0,0,0,0,0,0,0,0,0
37.5209715,126.89159029999999,건물,0,0,0,0,0,0,0,0,0,0
37.521047700000004,126.8916354,건물,0,0,0,0,0,0,0,0,0,0
37.520366700000004,126.89145400000001,건물,0,0,0,0,0,0,0,0,0,0
37.5060487,126.9049378,건물,0,0,0,0,0,0,0,0,0,0
37.5061549,126.9061332,건물,0,0,0,0,0,0,0,0,0,0
37.505851799999995,126.90447920000001,건물,0,0,0,0,0,0,0,0,0,0
37.5059032,126.90445840000001,건물,0,0,0,0,0,0,0,0,0,0
37.505922399999996,126.90431640000001,건물,0,0,0,0,0,0,0,0,0,0
37.5058042,126.9041876,건물,0,0,0,0,0,0,0,0,0,0
37.50578970000001,126.90535770000001,건물,0,0,0,0,0,0,0,0,0,0
37.5059429,126.90497959999999,건물,0,0,0,0,0,0,0,0,0,0
37.505922,126.90485009999999,건물,0,0,0,0,0,0,0,0,0,0
37.5059835,126.9048253,건물,0,0,0,0,0,0,0,0,0,0
37.50585,126.9053061,건물,0,0,0,0,0,0,0,0,0,0
37.5059573,126.9053132,건물,0,0,0,0,0,0,0,0,0,0
37.5058481,126.9054508,건물,0,0,0,0,0,0,0,0,0,0
37.5059775,126.90540700000001,건물,0,0,0,0,0,0,0,0,0,0
37.505885299999996,126.90553200000001,건물,0,0,0,0,0,0,0,0,0,0
37.5233726,126.9234672,건물,0,0,0,0,0,0,0,0,0,0
37.505717499999996,126.90458249999999,건물,0,0,0,0,0,0,0,0,0,0
37.5291304,126.918153,건물,0,0,0,0,0,0,0,0,0,0
37.5278744,126.91691110000001,건물,0,0,0,0,0,0,0,0,0,0
37.5055245,126.9052861,건물,0,0,0,0,0,0,0,0,0,0
37.528656700000006,126.9186689,건물,0,0,0,0,0,0,0,0,0,0
37.50604570000001,126.9054881,건물,0,0,0,0,0,0,0,0,0,0
37.531818200000004,126.91987730000001,건물,0,0,0,0,0,0,0,0,0,0
37.5281596,126.9190928,건물,0,0,0,0,0,0,0,0,0,0
37.5274093,126.91728470000001,건물,0,0,0,0,0,0,0,0,0,0
37.5271212,126.91755570000001,건물,0,0,0,0,0,0,0,0,0,0
37.527785200000004,126.9194128,건물,0,0,0,0,0,0,0,0,0,0
37.5268745,126.9178591,건물,0,0,0,0,0,0,0,0,0,0
37.525699100000004,126.91826979999999,건물,0,0,0,0,0,0,0,0,0,0
37.532918,126.91641809999999,건물,0,0,0,0,0,0,0,0,0,0
37.5322917,126.9117746,건물,0,0,0,0,0,0,0,0,0,0
37.531927200000005,126.92079679999999,건물,0,0,0,0,0,0,0,0,0,0
37.521292200000005,126.912446,건물,0,0,0,0,0,0,0,0,0,0
37.521035499999996,126.9121062,건물,0,0,0,0,0,0,0,0,0,0
37.5213,126.91189080000001,건물,0,0,0,0,0,0,0,0,0,0
37.521566899999996,126.91242759999999,건물,0,0,0,0,0,0,0,0,0,0
37.5214946,126.9116368,건물,0,0,0,0,0,0,0,0,0,0
37.5216639,126.91153270000001,건물,0,0,0,0,0,0,0,0,0,0
37.5217271,126.9116511,건물,0,0,0,0,0,0,0,0,0,0
37.521863,126.91200500000001,건물,0,0,0,0,0,0,0,0,0,0
37.5210623,126.89153999999999,건물,0,0,0,0,0,0,0,0,0,0
37.531913,126.9210686,건물,0,0,0,0,0,0,0,0,0,0
37.5210903,126.8913675,건물,0,0,0,0,0,0,0,0,0,0
37.52015120000001,126.89173240000001,건물,0,0,0,0,0,0,0,0,0,0
37.520304700000004,126.89284140000001,건물,0,0,0,0,0,0,0,0,0,0
37.519617700000005,126.89733490000002,건물,0,0,0,0,0,0,0,0,0,0
37.518992600000004,126.90067990000001,건물,0,0,0,0,0,0,0,0,0,0
37.518968799999996,126.91217979999999,건물,0,0,0,0,0,0,0,0,0,0
37.5193437,126.9121497,건물,0,0,0,0,0,0,0,0,0,0
37.5197336,126.91227830000001,건물,0,0,0,0,0,0,0,0,0,0
37.519957700000006,126.9122436,건물,0,0,0,0,0,0,0,0,0,0
